"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","CD8_State"
2.57561967836402e-51,0.276691963881378,0.349,0.258,4.8743602413039e-47,"0","RELB","CD8_Memory_GPR183"
4.0605270132765e-55,0.27621970494468,0.296,0.21,7.68454737262577e-51,"0","MECP2","CD8_Memory_GPR183"
1.28995601488755e-49,0.276034244069663,0.264,0.187,2.44124175817469e-45,"0","ADIPOR1","CD8_Memory_GPR183"
2.92329928151738e-48,0.275211585847564,0.271,0.194,5.53234389027164e-44,"0","RTN4","CD8_Memory_GPR183"
6.24160044642598e-67,0.274531223187523,0.409,0.296,1.18122288448612e-62,"0","CSNK1D","CD8_Memory_GPR183"
1.99525166476554e-148,0.274524965514157,0.964,0.777,3.77601377556879e-144,"0","ZFP36","CD8_Memory_GPR183"
8.59757583179559e-52,0.274161177036874,0.309,0.223,1.62709122616732e-47,"0","CKS2","CD8_Memory_GPR183"
2.98534083577142e-60,0.27402099285957,0.347,0.249,5.64975753169741e-56,"0","SNRPF","CD8_Memory_GPR183"
2.57698878618634e-96,0.273624446345657,0.734,0.539,4.87695127785764e-92,"0","RBM8A","CD8_Memory_GPR183"
8.76329438410554e-73,0.272959323900613,0.446,0.319,1.65845346219197e-68,"0","SOCS1","CD8_Memory_GPR183"
2.66431704868275e-69,0.272265022567855,0.381,0.263,5.0422200146321e-65,"0","PDCD1","CD8_Memory_GPR183"
2.64470360168619e-77,0.271602814335931,0.466,0.332,5.00510156619111e-73,"0","ISCU","CD8_Memory_GPR183"
6.52964182646945e-72,0.271253023625678,0.464,0.337,1.23573471565934e-67,"0","ROMO1","CD8_Memory_GPR183"
9.32226101312357e-71,0.27042413348988,0.453,0.331,1.76423789673364e-66,"0","ENSA","CD8_Memory_GPR183"
1.73787721898572e-42,0.270293772587578,0.265,0.194,3.28893263693048e-38,"0","ISG20L2","CD8_Memory_GPR183"
2.08702014297979e-75,0.269761221326853,0.46,0.328,3.94968562058924e-71,"0","ATP5MPL","CD8_Memory_GPR183"
4.44182844434565e-83,0.268915709045941,0.594,0.436,8.40616033092415e-79,"0","MAP1LC3B","CD8_Memory_GPR183"
6.10837050929991e-59,0.268447079060402,0.397,0.291,1.15600911888501e-54,"0","IFRD1","CD8_Memory_GPR183"
2.05023962860257e-75,0.268176233755653,0.446,0.321,3.88007849713037e-71,"0","UQCRFS1","CD8_Memory_GPR183"
1.06558574986306e-56,0.267913538002747,0.312,0.22,2.01662103161584e-52,"0","C18orf32","CD8_Memory_GPR183"
2.22172049520579e-96,0.266577554950133,0.817,0.616,4.20460603717696e-92,"0","UQCRB","CD8_Memory_GPR183"
1.50295238440365e-63,0.266267330365163,0.357,0.253,2.84433738748391e-59,"0","TOMM22","CD8_Memory_GPR183"
3.91911613888411e-34,0.265890048907711,0.263,0.2,7.41692729283818e-30,"0","NEU1","CD8_Memory_GPR183"
1.22991332163937e-65,0.265339048724805,0.425,0.31,2.32761096120251e-61,"0","TOP1","CD8_Memory_GPR183"
3.39046695036441e-88,0.265003858237873,0.814,0.617,6.41645870356464e-84,"0","SLC25A3","CD8_Memory_GPR183"
8.99101284745869e-63,0.264076646680147,0.388,0.278,1.70154918138156e-58,"0","IVNS1ABP","CD8_Memory_GPR183"
3.84019763597683e-50,0.263600437566277,0.285,0.205,7.26757402608614e-46,"0","PPP6C","CD8_Memory_GPR183"
5.06575158318358e-41,0.263360083952437,0.257,0.188,9.58693487117493e-37,"0","SAR1A","CD8_Memory_GPR183"
4.67541683774304e-55,0.26176779029052,0.344,0.25,8.84822636542871e-51,"0","CLDND1","CD8_Memory_GPR183"
3.84506495522525e-60,0.261259350914506,0.367,0.265,7.27678542776379e-56,"0","BUD31","CD8_Memory_GPR183"
1.6436829615352e-61,0.260550409921821,0.379,0.275,3.11067000470536e-57,"0","RAB7A","CD8_Memory_GPR183"
9.54691094141058e-82,0.260402191799446,0.554,0.399,1.80675289566195e-77,"0","POMP","CD8_Memory_GPR183"
6.01185559249498e-67,0.260223847724483,0.465,0.344,1.13774367087968e-62,"0","HNRNPM","CD8_Memory_GPR183"
1.49211702603474e-65,0.260071150598564,0.459,0.335,2.82383147177074e-61,"0","PTP4A1","CD8_Memory_GPR183"
4.95643224861835e-65,0.25961641684034,0.407,0.295,9.38004803051022e-61,"0","UBE2N","CD8_Memory_GPR183"
1.16474389517623e-74,0.259370728096647,0.47,0.336,2.20427782162102e-70,"0","CDKN1B","CD8_Memory_GPR183"
2.24890542985015e-79,0.259201615773424,0.489,0.347,4.2560535259914e-75,"0","TECR","CD8_Memory_GPR183"
6.35942163613517e-65,0.259141970300129,0.455,0.332,1.20352054463858e-60,"0","ARL4C","CD8_Memory_GPR183"
4.59910013357126e-77,0.25750873671669,0.553,0.404,8.70379700278362e-73,"0","CDC42SE2","CD8_Memory_GPR183"
1.15860944926043e-77,0.257491435481638,0.559,0.41,2.19266838272536e-73,"0","SNRPB","CD8_Memory_GPR183"
4.70823329188126e-60,0.256954878589363,0.349,0.25,8.91033150488528e-56,"0","SNRPD1","CD8_Memory_GPR183"
1.31389690596146e-50,0.25478313435747,0.343,0.253,2.48654989453207e-46,"0","ZFAND5","CD8_Memory_GPR183"
5.56911009330421e-62,0.253885874755669,0.387,0.278,1.05395408515782e-57,"0","EIF1B","CD8_Memory_GPR183"
2.55339753025148e-75,0.2537373113845,0.598,0.444,4.83230482600092e-71,"0","MT-ND6","CD8_Memory_GPR183"
6.254892120569e-70,0.253048327338046,0.454,0.329,1.18373833381768e-65,"0","TOMM20","CD8_Memory_GPR183"
8.15469778792292e-54,0.252886475905387,0.381,0.277,1.54327655636441e-49,"0","IFNGR1","CD8_Memory_GPR183"
1.54531679658094e-53,0.252820424643926,0.347,0.251,2.92451203752943e-49,"0","ANXA2","CD8_Memory_GPR183"
1.6339558147372e-58,0.25273793317984,0.396,0.289,3.09226137939015e-54,"0","ANXA5","CD8_Memory_GPR183"
1.39206871904327e-56,0.252355308592619,0.389,0.284,2.63449005078938e-52,"0","DDX18","CD8_Memory_GPR183"
4.86842333009148e-65,0.251793960061688,0.457,0.336,9.21349115219812e-61,"0","YWHAQ","CD8_Memory_GPR183"
1.44813177784988e-73,0.251674818016823,0.627,0.464,2.7405893895809e-69,"0","ARF6","CD8_Memory_GPR183"
3.83302335160098e-53,0.2504959806732,0.383,0.284,7.25399669290485e-49,"0","ATP1A1","CD8_Memory_GPR183"
0,2.16268832452838,0.465,0.126,0,"1","SIT1","CD8_Naive_Memory"
0,1.83388132505371,0.408,0.138,0,"1","GIMAP1","CD8_Naive_Memory"
0,1.80148832057111,0.612,0.197,0,"1","TXNIP","CD8_Naive_Memory"
0,1.78848337439979,0.664,0.244,0,"1","GIMAP4","CD8_Naive_Memory"
0,1.78024392840487,0.474,0.166,0,"1","RCSD1","CD8_Naive_Memory"
0,1.67331261283157,0.548,0.212,0,"1","LINC00861","CD8_Naive_Memory"
0,1.53813480051209,0.75,0.332,0,"1","GIMAP7","CD8_Naive_Memory"
0,1.52591150323374,0.37,0.152,0,"1","PYCARD","CD8_Naive_Memory"
0,1.51545941963145,0.521,0.218,0,"1","TRAF3IP3","CD8_Naive_Memory"
0,1.4268853901801,0.586,0.266,0,"1","CD27","CD8_Naive_Memory"
4.57070010280654e-319,1.41367048717556,0.351,0.165,8.65004994456138e-315,"1","PRMT9","CD8_Naive_Memory"
0,1.37710132072659,0.438,0.203,0,"1","DENND2D","CD8_Naive_Memory"
0,1.31791936010261,0.557,0.224,0,"1","HSPA1B","CD8_Naive_Memory"
5.03777610377589e-295,1.31073372977991,0.341,0.16,9.53399127639586e-291,"1","AC116366.3","CD8_Naive_Memory"
1.20259761897315e-293,1.28404585074646,0.362,0.179,2.27591599390669e-289,"1","PTPN6","CD8_Naive_Memory"
9.88333507106934e-254,1.27423622343537,0.315,0.151,1.87042116219987e-249,"1","POLR2G","CD8_Naive_Memory"
0,1.27070629244636,0.413,0.204,0,"1","SASH3","CD8_Naive_Memory"
0,1.26813713567152,0.523,0.265,0,"1","PPP1R18","CD8_Naive_Memory"
0,1.24908719503315,0.516,0.27,0,"1","TRAC","CD8_Naive_Memory"
0,1.24183730576368,0.421,0.212,0,"1","ARPC5L","CD8_Naive_Memory"
0,1.23589876755049,0.605,0.275,0,"1","HSPA1A","CD8_Naive_Memory"
1.94166895086797e-207,1.2328715843929,0.286,0.141,3.67460848951763e-203,"1","PLEKHF1","CD8_Naive_Memory"
7.42914355240658e-231,1.22103854204632,0.314,0.156,1.40596541729295e-226,"1","MRPS34","CD8_Naive_Memory"
1.57253516286235e-306,1.19802649899369,0.396,0.202,2.976022795717e-302,"1","SIRPG","CD8_Naive_Memory"
1.20133062139037e-302,1.17486239754254,0.41,0.219,2.27351820098128e-298,"1","ZYX","CD8_Naive_Memory"
4.78004991770712e-280,1.16062733495151,0.391,0.206,9.04624446926072e-276,"1","POLD4","CD8_Naive_Memory"
3.47622265791986e-160,1.16054474999564,0.258,0.135,6.57875138011334e-156,"1","PDLIM2","CD8_Naive_Memory"
3.77513376777289e-170,1.14870356274401,0.253,0.125,7.1444406555102e-166,"1","BATF","CD8_Naive_Memory"
1.32175964507654e-183,1.14591297768047,0.301,0.163,2.50143012830736e-179,"1","C11orf98","CD8_Naive_Memory"
1.43006646900342e-288,1.14575322577239,0.42,0.234,2.70640079258897e-284,"1","LIME1","CD8_Naive_Memory"
8.05935842510644e-158,1.1430519171306,0.262,0.138,1.52523358195139e-153,"1","GSTO1","CD8_Naive_Memory"
6.39742448013358e-157,1.13936608387825,0.278,0.153,1.21071258286528e-152,"1","BLOC1S1","CD8_Naive_Memory"
5.58393445745621e-188,1.13779817138616,0.306,0.165,1.05675959607359e-183,"1","PGLS","CD8_Naive_Memory"
0,1.12612063249517,0.504,0.276,0,"1","LCP2","CD8_Naive_Memory"
6.86994445136874e-160,1.12377486210529,0.284,0.157,1.30013698742153e-155,"1","NDUFB3","CD8_Naive_Memory"
5.20344469166334e-162,1.10738759238598,0.271,0.143,9.84751907897287e-158,"1","LSM2","CD8_Naive_Memory"
2.01536194282967e-167,1.0668804888923,0.306,0.171,3.81407247680515e-163,"1","CORO1B","CD8_Naive_Memory"
0,1.05598706800332,0.497,0.287,0,"1","UBE2L6","CD8_Naive_Memory"
1.24803814205218e-207,1.04862935167488,0.37,0.215,2.36191218383374e-203,"1","RGS10","CD8_Naive_Memory"
6.16815599118022e-242,1.03413755795475,0.413,0.24,1.16732352133086e-237,"1","HLA-DQB1","CD8_Naive_Memory"
4.39243341391989e-190,1.01793759407178,0.353,0.202,8.3126802358434e-186,"1","CXCR3","CD8_Naive_Memory"
8.63013832608465e-180,1.01745200817497,0.358,0.216,1.63325367821152e-175,"1","C8orf59","CD8_Naive_Memory"
1.2127766701525e-237,1.00882039865978,0.427,0.255,2.29517984826361e-233,"1","LAMTOR4","CD8_Naive_Memory"
6.84395318843536e-120,0.99054122875255,0.264,0.155,1.29521814091139e-115,"1","ALKBH7","CD8_Naive_Memory"
3.71127665481365e-115,0.980677980001442,0.274,0.167,7.02359106923483e-111,"1","TMEM256","CD8_Naive_Memory"
2.02366943218731e-134,0.97749833732285,0.262,0.143,3.82979440041448e-130,"1","GBP1","CD8_Naive_Memory"
2.85159657029085e-130,0.97579577022961,0.294,0.177,5.39664650927543e-126,"1","HMOX2","CD8_Naive_Memory"
7.32269537946372e-132,0.972045942123101,0.294,0.176,1.38582010056351e-127,"1","RSBN1L","CD8_Naive_Memory"
3.10865595952945e-121,0.961650016697731,0.276,0.164,5.88313140340949e-117,"1","MIEN1","CD8_Naive_Memory"
5.93406466514524e-114,0.960198167485288,0.268,0.161,1.12302173787874e-109,"1","DGCR6L","CD8_Naive_Memory"
2.84164660637332e-247,0.932089708230155,0.473,0.299,5.37781620256151e-243,"1","TBC1D10C","CD8_Naive_Memory"
3.09815410120697e-112,0.924059361213747,0.286,0.178,5.86325663653419e-108,"1","NAA38","CD8_Naive_Memory"
1.04369038653549e-197,0.922962235475356,0.421,0.266,1.97518405651841e-193,"1","CHURC1","CD8_Naive_Memory"
7.40585009747285e-225,0.920978714298187,0.443,0.276,1.40155713094674e-220,"1","CSK","CD8_Naive_Memory"
3.54759906663164e-156,0.91728006127225,0.354,0.219,6.71383123360037e-152,"1","PHB2","CD8_Naive_Memory"
1.9466015923433e-103,0.891132598723824,0.285,0.182,3.68394351350969e-99,"1","ZNHIT1","CD8_Naive_Memory"
6.62668833368065e-193,0.890392670384205,0.423,0.268,1.25410076714906e-188,"1","HSPB1","CD8_Naive_Memory"
1.94414650877583e-112,0.887766318596416,0.311,0.202,3.67929726785827e-108,"1","PLEK","CD8_Naive_Memory"
1.03035429567048e-124,0.884154753295303,0.324,0.208,1.94994550455637e-120,"1","TWF2","CD8_Naive_Memory"
2.59089868346586e-121,0.882466926505525,0.318,0.203,4.90327575845913e-117,"1","RBCK1","CD8_Naive_Memory"
1.35463455377401e-123,0.879279768483376,0.317,0.199,2.56364589301731e-119,"1","VAMP5","CD8_Naive_Memory"
3.38576416554384e-180,0.878151680921272,0.417,0.27,6.40755868329171e-176,"1","NOP10","CD8_Naive_Memory"
0,0.877724132332772,0.634,0.428,0,"1","PSMB10","CD8_Naive_Memory"
1.70185417573979e-121,0.871833226802347,0.341,0.227,3.22075902758754e-117,"1","IFI27L2","CD8_Naive_Memory"
1.8572773551211e-169,0.870580508460615,0.406,0.263,3.51489739456668e-165,"1","TSPO","CD8_Naive_Memory"
7.81315293348547e-165,0.868589578622605,0.373,0.228,1.47863919266213e-160,"1","TAF10","CD8_Naive_Memory"
1.76650280810341e-108,0.866092534379616,0.296,0.188,3.3431065643357e-104,"1","ZNRD1","CD8_Naive_Memory"
2.89463316795553e-130,0.855519842833897,0.347,0.226,5.47809327035583e-126,"1","AIP","CD8_Naive_Memory"
5.38845731296016e-112,0.852016371337186,0.32,0.21,1.01976554647771e-107,"1","SAMD3","CD8_Naive_Memory"
2.62964827317037e-190,0.849644721830706,0.449,0.3,4.97660935697493e-186,"1","NDUFB10","CD8_Naive_Memory"
8.29304372217027e-111,0.849463677364022,0.304,0.193,1.56945852442072e-106,"1","CCDC107","CD8_Naive_Memory"
5.94251463117581e-184,0.839503319311065,0.458,0.318,1.12462089395002e-179,"1","CKLF","CD8_Naive_Memory"
5.63587174210667e-142,0.832963433009413,0.373,0.243,1.06658872719369e-137,"1","TUBB","CD8_Naive_Memory"
1.76052823494891e-113,0.830637628929635,0.338,0.226,3.33179968464081e-109,"1","NDUFA11","CD8_Naive_Memory"
5.67073164679496e-164,0.829559506583487,0.402,0.258,1.07318596415595e-159,"1","CARD16","CD8_Naive_Memory"
0,0.829057845976969,0.712,0.501,0,"1","GMFG","CD8_Naive_Memory"
1.59472622902306e-111,0.826381651629944,0.34,0.232,3.01801938842613e-107,"1","NDUFB7","CD8_Naive_Memory"
0,0.826339531537151,0.629,0.441,0,"1","GPSM3","CD8_Naive_Memory"
4.05590983204311e-102,0.82242713115348,0.311,0.206,7.67580935714158e-98,"1","SSNA1","CD8_Naive_Memory"
3.01616275706352e-153,0.812134128202954,0.403,0.267,5.70808801774272e-149,"1","IL16","CD8_Naive_Memory"
1.9453041549039e-119,0.811071075818613,0.366,0.251,3.68148811315562e-115,"1","MRPS21","CD8_Naive_Memory"
1.47374496298395e-76,0.810855938295822,0.258,0.171,2.78906234244712e-72,"1","SLAMF7","CD8_Naive_Memory"
2.94644096674366e-78,0.801916077593257,0.26,0.171,5.57613952956237e-74,"1","TSC22D4","CD8_Naive_Memory"
2.96479923543799e-120,0.798619737175195,0.358,0.241,5.61088255306639e-116,"1","SAMHD1","CD8_Naive_Memory"
8.30112531384299e-86,0.798210916822103,0.277,0.182,1.57098796564479e-81,"1","HSPB11","CD8_Naive_Memory"
1.40457235884396e-71,0.794450675961358,0.252,0.169,2.65815318911219e-67,"1","COPZ1","CD8_Naive_Memory"
2.14771630689508e-79,0.793113105956251,0.264,0.175,4.06455311079895e-75,"1","PECAM1","CD8_Naive_Memory"
4.30479224408987e-160,0.787900204312474,0.441,0.309,8.14681932194008e-156,"1","SELENOH","CD8_Naive_Memory"
0,0.787860391295586,0.701,0.503,0,"1","CD8B","CD8_Naive_Memory"
2.00399282872971e-167,0.783084513164968,0.448,0.309,3.79255642837098e-163,"1","MZT2A","CD8_Naive_Memory"
2.89306363091268e-135,0.781682753535911,0.388,0.263,5.47512292150225e-131,"1","IDH2","CD8_Naive_Memory"
1.62339979358631e-124,0.780735205460554,0.379,0.26,3.07228410936209e-120,"1","CASP4","CD8_Naive_Memory"
0,0.778227359639323,0.812,0.589,0,"1","CD52","CD8_Naive_Memory"
0,0.776628612732477,0.756,0.552,0,"1","TRBC2","CD8_Naive_Memory"
3.22443609614213e-103,0.775301653996804,0.335,0.226,6.10224531194897e-99,"1","GPR174","CD8_Naive_Memory"
1.00867009448561e-108,0.773627820788559,0.352,0.242,1.90890815381401e-104,"1","FIS1","CD8_Naive_Memory"
1.79248195545391e-286,0.773239204071369,0.598,0.428,3.39227210069652e-282,"1","HIGD2A","CD8_Naive_Memory"
4.49806248352762e-173,0.770430071368358,0.464,0.323,8.51258325007601e-169,"1","PRELID1","CD8_Naive_Memory"
2.75602195295192e-79,0.768975552869881,0.292,0.202,5.2157715459615e-75,"1","MRPL51","CD8_Naive_Memory"
0,0.767821727768805,0.759,0.547,0,"1","CD2","CD8_Naive_Memory"
4.06959921675264e-286,0.762035623141176,0.601,0.424,7.70171651770438e-282,"1","AES","CD8_Naive_Memory"
9.64240054566681e-268,0.761391238100052,0.587,0.418,1.82482430326744e-263,"1","DRAP1","CD8_Naive_Memory"
1.70318774873067e-71,0.760659992650102,0.267,0.183,3.2232828144728e-67,"1","AP2S1","CD8_Naive_Memory"
3.89958636036288e-83,0.759347325568884,0.296,0.202,7.37996718698676e-79,"1","COX7A2L","CD8_Naive_Memory"
2.91583908996723e-60,0.758307130596563,0.25,0.175,5.51822547776299e-56,"1","BIN1","CD8_Naive_Memory"
4.25967944728376e-113,0.756325352141765,0.371,0.256,8.06144335398452e-109,"1","SYNRG","CD8_Naive_Memory"
7.52436294709428e-104,0.755219791493326,0.345,0.237,1.42398568773759e-99,"1","TNFRSF14","CD8_Naive_Memory"
4.50949056751975e-187,0.75316826113201,0.489,0.342,8.53421089903112e-183,"1","UCP2","CD8_Naive_Memory"
4.69456711397779e-146,0.751528409342113,0.434,0.304,8.88446826320298e-142,"1","BST2","CD8_Naive_Memory"
1.43169497537591e-253,0.749193653176873,0.581,0.42,2.7094827408989e-249,"1","ATP5F1D","CD8_Naive_Memory"
4.3506666100087e-62,0.7423194909806,0.251,0.173,8.23363655944147e-58,"1","PIN1","CD8_Naive_Memory"
1.97818050953719e-99,0.742189281875857,0.316,0.207,3.74370661429914e-95,"1","SLFN5","CD8_Naive_Memory"
2.07876499512887e-67,0.740636721243392,0.273,0.191,3.93406275328139e-63,"1","MRPL52","CD8_Naive_Memory"
0,0.738260361431969,0.727,0.541,0,"1","EVL","CD8_Naive_Memory"
2.82811791766494e-131,0.738112691771015,0.414,0.294,5.3522131591809e-127,"1","NUCB2","CD8_Naive_Memory"
0,0.737825421216829,0.719,0.536,0,"1","LIMD2","CD8_Naive_Memory"
0,0.736054539673805,0.665,0.491,0,"1","RNASEK","CD8_Naive_Memory"
0,0.735924169232006,0.85,0.655,0,"1","ATP5MC2","CD8_Naive_Memory"
3.36642076499119e-128,0.733410231283133,0.409,0.284,6.37095129774584e-124,"1","IKZF3","CD8_Naive_Memory"
0,0.731195949074918,0.702,0.526,0,"1","COX6B1","CD8_Naive_Memory"
2.34911778985889e-261,0.728975804428084,0.592,0.432,4.44570541730794e-257,"1","PSMB8","CD8_Naive_Memory"
6.94872622658654e-194,0.724317939517517,0.525,0.384,1.3150464383815e-189,"1","TRAPPC1","CD8_Naive_Memory"
1.75265913702026e-108,0.723659083607506,0.38,0.272,3.31690741681084e-104,"1","DYNLRB1","CD8_Naive_Memory"
2.5025484903009e-99,0.717003917430846,0.379,0.279,4.73607301789446e-95,"1","COPS9","CD8_Naive_Memory"
8.8230802233215e-97,0.716669205201437,0.36,0.256,1.66976793226359e-92,"1","RNF167","CD8_Naive_Memory"
9.47187823916875e-90,0.715993943994083,0.345,0.246,1.79255295676269e-85,"1","PYHIN1","CD8_Naive_Memory"
1.86136652747438e-125,0.713215494444215,0.421,0.3,3.52263615324526e-121,"1","PNISR","CD8_Naive_Memory"
2.03705944208948e-55,0.706288237522927,0.265,0.193,3.85513499415433e-51,"1","POLR2J","CD8_Naive_Memory"
4.42563336205178e-79,0.69927283273729,0.326,0.236,8.375511137683e-75,"1","RNF181","CD8_Naive_Memory"
1.46100822814939e-74,0.699233081353251,0.306,0.218,2.76495807177271e-70,"1","CMTM3","CD8_Naive_Memory"
0,0.697408652567489,0.832,0.642,0,"1","PSMB9","CD8_Naive_Memory"
0,0.697376764585787,0.894,0.713,0,"1","RARRES3","CD8_Naive_Memory"
7.90876150447812e-74,0.693910003736361,0.299,0.208,1.49673311472248e-69,"1","EOMES","CD8_Naive_Memory"
5.64409035867877e-126,0.68934884819659,0.443,0.33,1.06814410037996e-121,"1","NDUFB4","CD8_Naive_Memory"
0,0.68913828664942,0.882,0.702,0,"1","CLIC1","CD8_Naive_Memory"
2.09834471736973e-53,0.688910633409367,0.255,0.183,3.97111737762222e-49,"1","FAAP20","CD8_Naive_Memory"
2.61296877608263e-247,0.688499818317931,0.618,0.464,4.94504340873639e-243,"1","UQCR10","CD8_Naive_Memory"
7.56523557228833e-186,0.688443184206385,0.533,0.393,1.43172083205557e-181,"1","C9orf16","CD8_Naive_Memory"
0,0.687781195890393,0.811,0.61,0,"1","CTSW","CD8_Naive_Memory"
2.41292008434446e-62,0.682583097194085,0.293,0.214,4.56645125962189e-58,"1","C19orf70","CD8_Naive_Memory"
1.31354723217889e-125,0.679243693612056,0.432,0.307,2.48588813689855e-121,"1","CYTOR","CD8_Naive_Memory"
1.12102393483659e-138,0.676731133197379,0.459,0.332,2.12153779667825e-134,"1","LAT","CD8_Naive_Memory"
7.69151943466714e-116,0.674737390566767,0.419,0.298,1.45562005301076e-111,"1","HLA-DRB5","CD8_Naive_Memory"
2.38453660372209e-55,0.672360609544606,0.268,0.194,4.51273552254406e-51,"1","NAA10","CD8_Naive_Memory"
0,0.671325963763587,0.715,0.544,0,"1","C12orf57","CD8_Naive_Memory"
6.50516347765836e-49,0.670718413363226,0.26,0.193,1.23110218814684e-44,"1","LAMTOR1","CD8_Naive_Memory"
4.31436595607194e-120,0.657377921469549,0.453,0.34,8.16493757186616e-116,"1","SELENOW","CD8_Naive_Memory"
2.51843900126963e-53,0.65365789062289,0.269,0.196,4.76614580990278e-49,"1","DEF6","CD8_Naive_Memory"
3.76626999872368e-118,0.651097999723556,0.445,0.333,7.12766597258457e-114,"1","ABRACL","CD8_Naive_Memory"
7.54491212332418e-128,0.650753220088362,0.462,0.348,1.4278746193391e-123,"1","COX5A","CD8_Naive_Memory"
4.29580097577205e-167,0.650233496434454,0.536,0.412,8.1298033466486e-163,"1","TMEM258","CD8_Naive_Memory"
7.46461890148059e-160,0.648596859200904,0.528,0.405,1.4126791271052e-155,"1","WDR83OS","CD8_Naive_Memory"
3.04405349577735e-241,0.640905786852387,0.619,0.477,5.76087124075864e-237,"1","PPP1CA","CD8_Naive_Memory"
8.40734715256047e-149,0.640330987439361,0.515,0.4,1.59109044862207e-144,"1","DAD1","CD8_Naive_Memory"
7.06701628441704e-72,0.639603336344817,0.347,0.263,1.33743283182593e-67,"1","SF3B5","CD8_Naive_Memory"
8.07768872994347e-212,0.638098975599655,0.604,0.468,1.5287025921418e-207,"1","APRT","CD8_Naive_Memory"
9.73613747259705e-58,0.636073013195728,0.302,0.226,1.84256401668899e-53,"1","TALDO1","CD8_Naive_Memory"
5.37893251383614e-56,0.635351339220619,0.291,0.216,1.01796297824349e-51,"1","LUC7L3","CD8_Naive_Memory"
2.78929821913172e-116,0.634812471835205,0.454,0.345,5.27874687970679e-112,"1","VAMP8","CD8_Naive_Memory"
4.16101667535689e-62,0.63417561586015,0.316,0.236,7.87472405811292e-58,"1","NDUFS8","CD8_Naive_Memory"
0,0.631471328477825,0.749,0.595,0,"1","SNRPD2","CD8_Naive_Memory"
1.46125087588053e-84,0.625475317974838,0.369,0.269,2.7654172826039e-80,"1","BTN3A2","CD8_Naive_Memory"
3.05141748569561e-117,0.624097029831687,0.458,0.348,5.77480759167894e-113,"1","APOBEC3G","CD8_Naive_Memory"
